,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Infections,InfectionsRolling,Stringency,Date,CountryName,RegionName,PrescriptionIndex
197,3,3,2,4,2,3,2,4,2,3,2,4,164.63521815718164,198.66343816490425,0.4745260714285701,2020-12-03,Israel,,Plan 4
198,3,3,2,4,2,3,2,4,2,3,2,4,155.02835708940935,187.04017259072128,0.4745260714285701,2020-12-04,Israel,,Plan 4
199,3,3,2,4,2,3,2,4,2,3,2,4,145.98230455906344,176.11287993292848,0.4745260714285701,2020-12-05,Israel,,Plan 4
200,3,3,2,4,2,3,2,4,2,3,2,4,137.46405289567886,165.83103461249604,0.4745260714285701,2020-12-06,Israel,,Plan 4
201,3,3,2,4,2,3,2,4,2,3,2,4,129.44270109538454,156.15249034194326,0.4745260714285701,2020-12-07,Israel,,Plan 4
202,3,3,2,4,2,3,2,4,2,3,2,4,121.88922947841515,147.04003299815037,0.4745260714285701,2020-12-08,Israel,,Plan 4
203,3,3,2,4,2,3,2,4,2,3,2,4,114.7763446208906,138.45974398514622,0.4745260714285701,2020-12-09,Israel,,Plan 4
204,3,3,2,4,2,3,2,4,2,3,2,4,108.07835811367372,130.38019255035937,0.4745260714285701,2020-12-10,Israel,,Plan 4
205,3,3,2,4,2,3,2,4,2,3,2,4,101.77108386725754,122.77201066148055,0.4745260714285701,2020-12-11,Israel,,Plan 4
206,3,3,2,4,2,3,2,4,2,3,2,4,95.83174660589056,115.60764523959871,0.4745260714285701,2020-12-12,Israel,,Plan 4
207,3,3,2,4,2,3,2,4,2,3,2,4,90.23889804143785,108.8611945461357,0.4745260714285701,2020-12-13,Israel,,Plan 4
208,3,3,2,4,2,3,2,4,2,3,2,4,84.97233897538123,102.50828567184952,0.4745260714285701,2020-12-14,Israel,,Plan 4
209,3,3,2,4,2,3,2,4,2,3,2,4,80.01304639479528,96.52597380276097,0.4745260714285701,2020-12-15,Israel,,Plan 4
210,3,3,2,4,2,3,2,4,2,3,2,4,75.34310500249732,90.8926538572762,0.4745260714285701,2020-12-16,Israel,,Plan 4
211,3,3,2,4,2,3,1,4,2,3,2,4,71.25772381309281,85.63256324290752,0.43541892857142733,2020-12-17,Israel,,Plan 4
212,3,3,2,4,2,3,1,4,2,3,2,4,67.5507607286603,80.74394565167934,0.43541892857142733,2020-12-18,Israel,,Plan 4
213,3,3,2,4,2,3,1,4,2,3,2,4,64.11892286745986,76.21354226047495,0.43541892857142733,2020-12-19,Israel,,Plan 4
214,3,3,2,4,2,3,1,4,2,3,2,4,60.90723691548324,72.02330495676715,0.43541892857142733,2020-12-20,Israel,,Plan 4
215,3,3,2,4,2,3,1,4,2,3,2,4,57.8837675735866,68.15350904222507,0.43541892857142733,2020-12-21,Israel,,Plan 4
216,3,3,2,4,2,3,1,4,2,3,2,4,55.02788883028708,64.58420081872389,0.43541892857142733,2020-12-22,Israel,,Plan 4
217,3,3,2,4,2,3,1,4,2,3,2,4,52.32480431984826,61.29587214977402,0.43541892857142733,2020-12-23,Israel,,Plan 4
218,3,0,2,4,2,1,0,4,2,3,2,4,51.71422869899677,58.50394427633172,0.14124630952380854,2020-12-24,Israel,,Plan 4
219,3,0,2,4,2,1,0,4,2,3,2,4,52.071648491827176,56.29264252821271,0.14124630952380854,2020-12-25,Israel,,Plan 4
220,3,0,2,4,2,1,0,4,2,3,2,4,52.912692512044366,54.69175247743907,0.14124630952380854,2020-12-26,Israel,,Plan 4
221,3,0,2,4,2,1,0,4,2,3,2,4,54.036230133131106,53.710180079960196,0.14124630952380854,2020-12-27,Israel,,Plan 4
222,3,0,2,4,2,1,0,4,2,3,2,4,55.35991979850287,53.34963039780537,0.14124630952380854,2020-12-28,Israel,,Plan 4
223,3,0,2,4,2,1,0,4,2,3,2,4,56.848983119820836,53.60978672488163,0.14124630952380854,2020-12-29,Israel,,Plan 4
224,3,0,2,4,2,1,0,4,2,3,2,4,58.48700350314665,54.49010089392425,0.14124630952380854,2020-12-30,Israel,,Plan 4
225,3,0,2,4,2,1,0,4,2,3,2,4,60.264604511814554,55.71158315289823,0.14124630952380854,2020-12-31,Israel,,Plan 4
226,3,0,2,4,2,1,0,4,2,3,2,4,62.17533365830872,57.15496674810987,0.14124630952380854,2021-01-01,Israel,,Plan 4
227,3,0,2,4,2,1,0,4,2,3,2,4,64.21428041223707,58.76947930528026,0.14124630952380854,2021-01-02,Israel,,Plan 4
228,3,0,2,4,2,1,0,4,2,3,2,4,66.37765050109974,60.532539357847206,0.14124630952380854,2021-01-03,Israel,,Plan 4
229,3,0,2,4,2,1,0,4,2,3,2,4,68.66263289598575,62.432926943201906,0.14124630952380854,2021-01-04,Israel,,Plan 4
230,3,0,2,4,2,1,0,4,2,3,2,4,71.06733786369797,64.4641204780415,0.14124630952380854,2021-01-05,Israel,,Plan 4
231,3,0,2,4,2,1,0,4,2,3,2,4,73.59073272678805,66.62179608141884,0.14124630952380854,2021-01-06,Israel,,Plan 4
232,3,0,2,4,2,0,0,4,2,3,2,4,76.55305392913674,68.94871742675058,0.12386535714285621,2021-01-07,Israel,,Plan 4
233,3,0,2,4,2,0,0,4,2,3,2,4,79.82990617697367,71.47079921513128,0.12386535714285621,2021-01-08,Israel,,Plan 4
234,3,0,2,4,2,0,0,4,2,3,2,4,83.36971479972048,74.20728984191463,0.12386535714285621,2021-01-09,Israel,,Plan 4
235,3,0,2,4,2,0,0,4,2,3,2,4,87.15244195175549,77.1751171920083,0.12386535714285621,2021-01-10,Israel,,Plan 4
236,3,0,2,4,2,0,0,4,2,3,2,4,91.17205173792699,80.39074845514277,0.12386535714285621,2021-01-11,Israel,,Plan 4
237,3,0,2,4,2,0,0,4,2,3,2,4,95.42908245024799,83.87099768179277,0.12386535714285621,2021-01-12,Israel,,Plan 4
238,3,0,2,4,2,0,0,4,2,3,2,4,99.92749278973449,87.63339197649941,0.12386535714285621,2021-01-13,Israel,,Plan 4
239,3,0,2,4,2,0,0,4,2,3,2,4,104.67330653758461,91.65057092056338,0.12386535714285621,2021-01-14,Israel,,Plan 4
240,3,0,2,4,2,0,0,4,2,3,2,4,109.67401424543809,95.91401493034402,0.12386535714285621,2021-01-15,Israel,,Plan 4
241,3,0,2,4,2,0,0,4,2,3,2,4,114.93829630538261,100.42381228829575,0.12386535714285621,2021-01-16,Israel,,Plan 4
242,3,0,2,4,2,0,0,4,2,3,2,4,120.4758851257136,105.18430417028978,0.12386535714285621,2021-01-17,Israel,,Plan 4
243,3,0,2,4,2,0,0,4,2,3,2,4,126.29749063458164,110.202224012669,0.12386535714285621,2021-01-18,Israel,,Plan 4
244,3,0,2,4,2,1,1,4,2,3,2,4,574.7098770824753,532.0575893906663,0.18035345238095135,2020-11-19,Israel,,Plan 5
245,3,0,2,4,2,1,1,4,2,3,2,4,523.0543888961863,532.0575893906663,0.18035345238095135,2020-11-20,Israel,,Plan 5
246,3,0,2,4,2,1,1,4,2,3,2,4,509.45368126632144,532.0575893906663,0.18035345238095135,2020-11-21,Israel,,Plan 5
247,3,0,2,4,2,1,1,4,2,3,2,4,512.053836503245,532.0575893906663,0.18035345238095135,2020-11-22,Israel,,Plan 5
248,3,0,2,4,2,1,1,4,2,3,2,4,521.6880100598503,532.0575893906663,0.18035345238095135,2020-11-23,Israel,,Plan 5
249,3,0,2,4,2,1,1,4,2,3,2,4,534.5148683588247,532.0575893906663,0.18035345238095135,2020-11-24,Israel,,Plan 5
250,3,0,2,4,2,1,1,4,2,3,2,4,548.9284635677614,532.0575893906663,0.18035345238095135,2020-11-25,Israel,,Plan 5
251,3,0,2,4,2,1,0,4,2,3,2,4,566.4974113671864,530.8843800027679,0.14124630952380854,2020-11-26,Israel,,Plan 5
252,3,0,2,4,2,1,0,4,2,3,2,4,585.8856490874714,539.8602743158086,0.14124630952380854,2020-11-27,Israel,,Plan 5
253,3,0,2,4,2,1,0,4,2,3,2,4,606.558932583093,553.7324530753475,0.14124630952380854,2020-11-28,Israel,,Plan 5
254,3,0,2,4,2,1,0,4,2,3,2,4,628.3098336725287,570.3404526709594,0.14124630952380854,2020-11-29,Israel,,Plan 5
255,3,0,2,4,2,1,0,4,2,3,2,4,651.0639837461588,588.8227346261464,0.14124630952380854,2020-11-30,Israel,,Plan 5
256,3,0,2,4,2,1,0,4,2,3,2,4,674.8017243064037,608.863714047229,0.14124630952380854,2020-12-01,Israel,,Plan 5
257,3,0,2,4,2,1,0,4,2,3,2,4,699.5266848768352,630.377745662811,0.14124630952380854,2020-12-02,Israel,,Plan 5
258,3,0,2,4,2,1,0,4,2,3,2,4,725.2532663532863,653.0571535179681,0.14124630952380854,2020-12-03,Israel,,Plan 5
259,3,0,2,4,2,1,0,4,2,3,2,4,752.0016600500456,676.7880122269073,0.14124630952380854,2020-12-04,Israel,,Plan 5
260,3,0,2,4,2,1,0,4,2,3,2,4,779.7958398282487,701.5361418333581,0.14124630952380854,2020-12-05,Israel,,Plan 5
261,3,0,2,4,2,1,0,4,2,3,2,4,808.6627140398556,727.3008390286905,0.14124630952380854,2020-12-06,Israel,,Plan 5
262,3,0,2,4,2,1,0,4,2,3,2,4,838.6317216456605,754.0962301571908,0.14124630952380854,2020-12-07,Israel,,Plan 5
263,3,0,2,4,2,1,0,4,2,3,2,4,869.7346048269417,781.9437845172678,0.14124630952380854,2020-12-08,Israel,,Plan 5
264,3,0,2,4,2,1,0,4,2,3,2,4,902.0052596892334,810.8692952047531,0.14124630952380854,2020-12-09,Israel,,Plan 5
265,3,0,2,4,2,1,0,4,2,3,2,4,935.4796205011536,840.9016315115914,0.14124630952380854,2020-12-10,Israel,,Plan 5
266,3,0,2,4,2,1,0,4,2,3,2,4,970.1955660520242,872.072189511874,0.14124630952380854,2020-12-11,Israel,,Plan 5
267,3,0,2,4,2,1,0,4,2,3,2,4,1006.192844595827,904.4146187643852,0.14124630952380854,2020-12-12,Israel,,Plan 5
268,3,0,2,4,2,1,0,4,2,3,2,4,1043.5130130445118,937.9646614793362,0.14124630952380854,2020-12-13,Israel,,Plan 5
269,3,0,2,4,2,1,0,4,2,3,2,4,1082.199388718905,972.7600424897995,0.14124630952380854,2020-12-14,Israel,,Plan 5
270,3,0,2,4,2,1,0,4,2,3,2,4,1122.2970157722325,1008.8403869105553,0.14124630952380854,2020-12-15,Israel,,Plan 5
271,3,0,2,4,2,1,0,4,2,3,2,4,1163.8526341983822,1046.2471546975767,0.14124630952380854,2020-12-16,Israel,,Plan 5
272,3,0,2,4,2,1,0,4,2,3,2,4,1206.9146643456554,1085.0235895325054,0.14124630952380854,2020-12-17,Israel,,Plan 5
273,3,0,2,4,2,1,0,4,2,3,2,4,1251.5331937737876,1125.2146792070432,0.14124630952380854,2020-12-18,Israel,,Plan 5
274,3,0,2,4,2,1,0,4,2,3,2,4,1297.7599708582072,1166.8671258159545,0.14124630952380854,2020-12-19,Israel,,Plan 5
275,3,0,2,4,2,1,0,4,2,3,2,4,1345.648402608357,1210.029324325075,0.14124630952380854,2020-12-20,Israel,,Plan 5
276,3,0,2,4,2,1,0,4,2,3,2,4,1395.2535691137548,1254.7513500957682,0.14124630952380854,2020-12-21,Israel,,Plan 5
277,3,0,2,4,2,1,0,4,2,3,2,4,1446.6321892356377,1301.084946304826,0.14124630952380854,2020-12-22,Israel,,Plan 5
278,3,0,2,4,2,1,0,4,2,3,2,4,1499.842663074037,1349.083521858491,0.14124630952380854,2020-12-23,Israel,,Plan 5
279,3,0,2,4,2,1,0,4,2,3,2,4,1554.9450644472606,1398.8021504444348,0.14124630952380854,2020-12-24,Israel,,Plan 5
280,3,0,2,4,2,1,0,4,2,3,2,4,1612.0011472231079,1450.297572365766,0.14124630952380854,2020-12-25,Israel,,Plan 5
281,3,0,2,4,2,1,0,4,2,3,2,4,1671.0743509921758,1503.62819809919,0.14124630952380854,2020-12-26,Israel,,Plan 5
282,3,0,2,4,2,1,0,4,2,3,2,4,1732.2298056144853,1558.8541128143513,0.14124630952380854,2020-12-27,Israel,,Plan 5
283,3,0,2,4,2,1,0,4,2,3,2,4,1795.5343341398045,1616.0370792466442,0.14124630952380854,2020-12-28,Israel,,Plan 5
284,3,0,2,4,2,1,0,4,2,3,2,4,1861.0564535991357,1675.2405455842868,0.14124630952380854,2020-12-29,Israel,,Plan 5
285,3,0,2,4,2,1,0,4,2,3,2,4,1928.8663738027305,1736.5296471169572,0.14124630952380854,2020-12-30,Israel,,Plan 5
286,3,0,2,4,2,0,0,4,2,3,2,4,2007.3435320533486,1801.1579996321127,0.12386535714285621,2020-12-31,Israel,,Plan 5
287,3,0,2,4,2,0,0,4,2,3,2,4,2093.3590022152084,1869.9234074881267,0.12386535714285621,2021-01-01,Israel,,Plan 5
288,3,0,2,4,2,0,0,4,2,3,2,4,2185.619258095818,1943.4298227886472,0.12386535714285621,2021-01-02,Israel,,Plan 5
289,3,0,2,4,2,0,0,4,2,3,2,4,2283.618858418509,2022.1996874749364,0.12386535714285621,2021-01-03,Israel,,Plan 5
290,3,0,2,4,2,0,0,4,2,3,2,4,2387.1974665535586,2106.7229921054727,0.12386535714285621,2021-01-04,Israel,,Plan 5
291,3,0,2,4,2,0,0,4,2,3,2,4,2496.352619310594,2197.4795872071095,0.12386535714285621,2021-01-05,Israel,,Plan 5
292,3,0,2,4,2,0,0,4,2,3,2,4,2611.1601763093827,2294.9501304223454,0.12386535714285621,2021-01-06,Israel,,Plan 5
293,3,0,2,4,2,0,0,4,2,3,2,4,2731.7399973773922,2398.435339754352,0.12386535714285621,2021-01-07,Israel,,Plan 5
294,3,0,2,4,2,0,0,4,2,3,2,4,2858.24062756709,2507.704143376049,0.12386535714285621,2021-01-08,Israel,,Plan 5
295,3,0,2,4,2,0,0,4,2,3,2,4,2990.8320070079453,2622.7345360777813,0.12386535714285621,2021-01-09,Israel,,Plan 5
296,3,0,2,4,2,0,0,4,2,3,2,4,3129.7016236294917,2743.6035025364936,0.12386535714285621,2021-01-10,Israel,,Plan 5
297,3,0,2,4,2,0,0,4,2,3,2,4,3275.052206772386,2870.4398939963257,0.12386535714285621,2021-01-11,Israel,,Plan 5
298,3,0,2,4,2,0,0,4,2,3,2,4,3427.1001254639164,3003.4038234468003,0.12386535714285621,2021-01-12,Israel,,Plan 5
299,3,0,2,4,2,0,0,4,2,3,2,4,3586.074144770326,3142.6772475126495,0.12386535714285621,2021-01-13,Israel,,Plan 5
300,3,0,2,4,2,0,0,4,2,3,2,4,3752.2143852194818,3288.459302918662,0.12386535714285621,2021-01-14,Israel,,Plan 5
301,3,0,2,4,2,0,0,4,2,3,2,4,3925.7714208657408,3440.963701961327,0.12386535714285621,2021-01-15,Israel,,Plan 5
302,3,0,2,4,2,0,0,4,2,3,2,4,4107.005442645641,3600.4170499095694,0.12386535714285621,2021-01-16,Israel,,Plan 5
303,3,0,2,4,2,0,0,4,2,3,2,4,4296.185468056457,3767.0575991134215,0.12386535714285621,2021-01-17,Israel,,Plan 5
304,3,0,2,4,2,0,0,4,2,3,2,4,4493.588578928405,3941.134223707138,0.12386535714285621,2021-01-18,Israel,,Plan 5
305,3,3,2,4,2,3,2,4,2,3,2,4,523.7542447074297,358.31084381321347,0.4745260714285701,2020-11-19,Israel,,Plan 6
306,3,3,2,4,2,3,2,4,2,3,2,4,424.3336261736701,358.31084381321347,0.4745260714285701,2020-11-20,Israel,,Plan 6
307,3,3,2,4,2,3,2,4,2,3,2,4,368.1629655043908,358.31084381321347,0.4745260714285701,2020-11-21,Israel,,Plan 6
308,3,3,2,4,2,3,2,4,2,3,2,4,332.35553360206916,358.31084381321347,0.4745260714285701,2020-11-22,Israel,,Plan 6
309,3,3,2,4,2,3,2,4,2,3,2,4,306.4321696446133,358.31084381321347,0.4745260714285701,2020-11-23,Israel,,Plan 6
310,3,3,2,4,2,3,2,4,2,3,2,4,285.5770353228565,358.31084381321347,0.4745260714285701,2020-11-24,Israel,,Plan 6
311,3,3,2,4,2,3,2,4,2,3,2,4,267.5603317374646,358.31084381321347,0.4745260714285701,2020-11-25,Israel,,Plan 6
312,3,3,2,4,2,3,2,4,2,3,2,4,251.3340538628897,319.39367369256485,0.4745260714285701,2020-11-26,Israel,,Plan 6
313,3,3,2,4,2,3,2,4,2,3,2,4,236.39121610869043,292.54475796899635,0.4745260714285701,2020-11-27,Israel,,Plan 6
314,3,3,2,4,2,3,2,4,2,3,2,4,222.4733531636132,271.7319562060281,0.4745260714285701,2020-11-28,Israel,,Plan 6
315,3,3,2,4,2,3,2,4,2,3,2,4,209.43697013870582,254.17216142554767,0.4745260714285701,2020-11-29,Israel,,Plan 6
316,3,3,2,4,2,3,2,4,2,3,2,4,197.1925109892538,238.56649590335343,0.4745260714285701,2020-11-30,Israel,,Plan 6
317,3,3,2,4,2,3,2,4,2,3,2,4,185.67643088496538,224.2949809836547,0.4745260714285701,2020-12-01,Israel,,Plan 6
318,3,3,2,4,2,3,2,4,2,3,2,4,174.83836771191966,211.04898612286257,0.4745260714285701,2020-12-02,Israel,,Plan 6
319,3,3,2,4,2,3,2,4,2,3,2,4,164.63521815718164,198.66343816490425,0.4745260714285701,2020-12-03,Israel,,Plan 6
320,3,3,2,4,2,3,2,4,2,3,2,4,155.02835708940935,187.04017259072128,0.4745260714285701,2020-12-04,Israel,,Plan 6
321,3,3,2,4,2,3,2,4,2,3,2,4,145.98230455906344,176.11287993292848,0.4745260714285701,2020-12-05,Israel,,Plan 6
322,3,3,2,4,2,3,2,4,2,3,2,4,137.46405289567886,165.83103461249604,0.4745260714285701,2020-12-06,Israel,,Plan 6
323,3,3,2,4,2,3,2,4,2,3,2,4,129.44270109538454,156.15249034194326,0.4745260714285701,2020-12-07,Israel,,Plan 6
324,3,3,2,4,2,3,2,4,2,3,2,4,121.88922947841515,147.04003299815037,0.4745260714285701,2020-12-08,Israel,,Plan 6
325,3,3,2,4,2,3,2,4,2,3,2,4,114.7763446208906,138.45974398514622,0.4745260714285701,2020-12-09,Israel,,Plan 6
326,3,0,2,4,2,1,0,4,2,3,2,4,112.957621807344,131.0772302208837,0.14124630952380854,2020-12-10,Israel,,Plan 6
327,3,0,2,4,2,1,0,4,2,3,2,4,113.52890154871295,125.14873657221278,0.14124630952380854,2020-12-11,Israel,,Plan 6
328,3,0,2,4,2,1,0,4,2,3,2,4,115.24992141024062,120.75839612238096,0.14124630952380854,2020-12-12,Israel,,Plan 6
329,3,0,2,4,2,1,0,4,2,3,2,4,117.61508294744321,117.92282898691873,0.14124630952380854,2020-12-13,Israel,,Plan 6
330,3,0,2,4,2,1,0,4,2,3,2,4,120.42399447185838,116.63444232641498,0.14124630952380854,2020-12-14,Israel,,Plan 6
331,3,0,2,4,2,1,0,4,2,3,2,4,123.59615598926146,116.8782889708216,0.14124630952380854,2020-12-15,Israel,,Plan 6
332,3,0,2,4,2,1,0,4,2,3,2,4,127.0957545426486,118.63820467392988,0.14124630952380854,2020-12-16,Israel,,Plan 6
333,3,0,2,4,2,1,0,4,2,3,2,4,130.90306226765566,121.201839025403,0.14124630952380854,2020-12-17,Israel,,Plan 6
334,3,0,2,4,2,1,0,4,2,3,2,4,135.00440191482656,124.26976764913351,0.14124630952380854,2020-12-18,Israel,,Plan 6
335,3,0,2,4,2,1,0,4,2,3,2,4,139.38901943593442,127.71821022423262,0.14124630952380854,2020-12-19,Israel,,Plan 6
336,3,0,2,4,2,1,0,4,2,3,2,4,144.04828164299087,131.4943814664537,0.14124630952380854,2020-12-20,Israel,,Plan 6
337,3,0,2,4,2,1,0,4,2,3,2,4,148.9755359260867,135.57317310277205,0.14124630952380854,2020-12-21,Israel,,Plan 6
338,3,0,2,4,2,1,0,4,2,3,2,4,154.16606402889016,139.94030282271902,0.14124630952380854,2020-12-22,Israel,,Plan 6
339,3,0,2,4,2,1,0,4,2,3,2,4,159.61701506825514,144.58619718351994,0.14124630952380854,2020-12-23,Israel,,Plan 6
340,3,0,2,4,2,1,0,4,2,3,2,4,165.32728792493367,149.5039437059882,0.14124630952380854,2020-12-24,Israel,,Plan 6
341,3,0,2,4,2,1,0,4,2,3,2,4,171.29738568364527,154.6886556729623,0.14124630952380854,2020-12-25,Israel,,Plan 6
342,3,0,2,4,2,1,0,4,2,3,2,4,177.52926166731928,160.1372617060173,0.14124630952380854,2020-12-26,Israel,,Plan 6
343,3,0,2,4,2,1,0,4,2,3,2,4,184.02617128303817,165.84838879745263,0.14124630952380854,2020-12-27,Israel,,Plan 6
344,3,0,2,4,2,1,0,4,2,3,2,4,190.79253645039148,171.82224601521042,0.14124630952380854,2020-12-28,Israel,,Plan 6
345,3,0,2,4,2,1,0,4,2,3,2,4,197.83382591199492,178.06049771279686,0.14124630952380854,2020-12-29,Israel,,Plan 6
346,3,0,2,4,2,1,0,4,2,3,2,4,205.15645295731397,184.5661316969481,0.14124630952380854,2020-12-30,Israel,,Plan 6
347,3,0,2,4,2,1,0,4,2,3,2,4,212.76768957176415,191.34333193220962,0.14124630952380854,2020-12-31,Israel,,Plan 6
348,3,0,2,4,2,1,0,4,2,3,2,4,220.6755945892704,198.39736177587034,0.14124630952380854,2021-01-01,Israel,,Plan 6
349,3,0,2,4,2,1,0,4,2,3,2,4,228.8889550996604,205.73446083763338,0.14124630952380854,2021-01-02,Israel,,Plan 6
350,3,0,2,4,2,1,0,4,2,3,2,4,237.4172402460779,213.36175640378187,0.14124630952380854,2021-01-03,Israel,,Plan 6
351,3,0,2,4,2,1,0,4,2,3,2,4,246.27056463446618,221.28718900150685,0.14124630952380854,2021-01-04,Israel,,Plan 6
352,3,0,2,4,2,1,0,4,2,3,2,4,255.45965989069165,229.51945099846353,0.14124630952380854,2021-01-05,Israel,,Plan 6
353,3,0,2,4,2,1,0,4,2,3,2,4,264.9958537763272,238.06793682975112,0.14124630952380854,2021-01-06,Israel,,Plan 6
354,3,0,2,4,2,0,0,3,2,3,2,4,278.14576870260754,247.40766241987163,0.1114814285714277,2021-01-07,Israel,,Plan 6
355,3,0,2,4,2,0,0,3,2,3,2,4,294.05530648485876,257.8904784049557,0.1114814285714277,2021-01-08,Israel,,Plan 6
356,3,0,2,4,2,0,0,3,2,3,2,4,312.11973857829526,269.7805903304749,0.1114814285714277,2021-01-09,Israel,,Plan 6
357,3,0,2,4,2,0,0,3,2,3,2,4,332.1312017019103,283.3111562527367,0.1114814285714277,2021-01-10,Israel,,Plan 6
358,3,0,2,4,2,0,0,3,2,3,2,4,354.0530370809751,298.7086523165237,0.1114814285714277,2021-01-11,Israel,,Plan 6
359,3,0,2,4,2,0,0,3,2,3,2,4,377.9257102653896,316.20380237005196,0.1114814285714277,2021-01-12,Israel,,Plan 6
360,3,0,2,4,2,0,0,3,2,3,2,4,403.8281658195403,336.0369898047967,0.1114814285714277,2021-01-13,Israel,,Plan 6
361,3,0,2,4,2,0,0,3,2,3,2,4,431.86224737803025,357.9964867584285,0.1114814285714277,2021-01-14,Israel,,Plan 6
362,3,0,2,4,2,0,0,3,2,3,2,4,462.14661022745287,382.0095301502277,0.1114814285714277,2021-01-15,Israel,,Plan 6
363,3,0,2,4,2,0,0,3,2,3,2,4,494.81451710419645,408.10878422535643,0.1114814285714277,2021-01-16,Israel,,Plan 6
364,3,0,2,4,2,0,0,3,2,3,2,4,530.0132323946059,436.37764575288435,0.1114814285714277,2021-01-17,Israel,,Plan 6
365,3,0,2,4,2,0,0,3,2,3,2,4,567.9040973537842,466.9277972204285,0.1114814285714277,2021-01-18,Israel,,Plan 6
366,3,3,2,4,2,3,2,4,2,3,2,4,523.7542447074297,358.31084381321347,0.4745260714285701,2020-11-19,Israel,,Plan 7
367,3,3,2,4,2,3,2,4,2,3,2,4,424.3336261736701,358.31084381321347,0.4745260714285701,2020-11-20,Israel,,Plan 7
368,3,3,2,4,2,3,2,4,2,3,2,4,368.1629655043908,358.31084381321347,0.4745260714285701,2020-11-21,Israel,,Plan 7
369,3,3,2,4,2,3,2,4,2,3,2,4,332.35553360206916,358.31084381321347,0.4745260714285701,2020-11-22,Israel,,Plan 7
370,3,3,2,4,2,3,2,4,2,3,2,4,306.4321696446133,358.31084381321347,0.4745260714285701,2020-11-23,Israel,,Plan 7
371,3,3,2,4,2,3,2,4,2,3,2,4,285.5770353228565,358.31084381321347,0.4745260714285701,2020-11-24,Israel,,Plan 7
372,3,3,2,4,2,3,2,4,2,3,2,4,267.5603317374646,358.31084381321347,0.4745260714285701,2020-11-25,Israel,,Plan 7
373,3,3,2,4,2,3,2,4,2,3,2,4,251.3340538628897,319.39367369256485,0.4745260714285701,2020-11-26,Israel,,Plan 7
374,3,3,2,4,2,3,2,4,2,3,2,4,236.39121610869043,292.54475796899635,0.4745260714285701,2020-11-27,Israel,,Plan 7
375,3,3,2,4,2,3,2,4,2,3,2,4,222.4733531636132,271.7319562060281,0.4745260714285701,2020-11-28,Israel,,Plan 7
376,3,3,2,4,2,3,2,4,2,3,2,4,209.43697013870582,254.17216142554767,0.4745260714285701,2020-11-29,Israel,,Plan 7
377,3,3,2,4,2,3,2,4,2,3,2,4,197.1925109892538,238.56649590335343,0.4745260714285701,2020-11-30,Israel,,Plan 7
378,3,3,2,4,2,3,2,4,2,3,2,4,185.67643088496538,224.2949809836547,0.4745260714285701,2020-12-01,Israel,,Plan 7
379,3,3,2,4,2,3,2,4,2,3,2,4,174.83836771191966,211.04898612286257,0.4745260714285701,2020-12-02,Israel,,Plan 7
380,3,3,2,4,2,3,2,4,2,3,2,4,164.63521815718164,198.66343816490425,0.4745260714285701,2020-12-03,Israel,,Plan 7
381,3,3,2,4,2,3,2,4,2,3,2,4,155.02835708940935,187.04017259072128,0.4745260714285701,2020-12-04,Israel,,Plan 7
382,3,3,2,4,2,3,2,4,2,3,2,4,145.98230455906344,176.11287993292848,0.4745260714285701,2020-12-05,Israel,,Plan 7
383,3,3,2,4,2,3,2,4,2,3,2,4,137.46405289567886,165.83103461249604,0.4745260714285701,2020-12-06,Israel,,Plan 7
384,3,3,2,4,2,3,2,4,2,3,2,4,129.44270109538454,156.15249034194326,0.4745260714285701,2020-12-07,Israel,,Plan 7
385,3,3,2,4,2,3,2,4,2,3,2,4,121.88922947841515,147.04003299815037,0.4745260714285701,2020-12-08,Israel,,Plan 7
386,3,3,2,4,2,3,2,4,2,3,2,4,114.7763446208906,138.45974398514622,0.4745260714285701,2020-12-09,Israel,,Plan 7
387,3,3,2,4,2,3,2,4,2,3,2,4,108.07835811367372,130.38019255035937,0.4745260714285701,2020-12-10,Israel,,Plan 7
388,3,3,2,4,2,3,2,4,2,3,2,4,101.77108386725754,122.77201066148055,0.4745260714285701,2020-12-11,Israel,,Plan 7
389,3,3,2,4,2,3,2,4,2,3,2,4,95.83174660589056,115.60764523959871,0.4745260714285701,2020-12-12,Israel,,Plan 7
390,3,3,2,4,2,3,2,4,2,3,2,4,90.23889804143785,108.8611945461357,0.4745260714285701,2020-12-13,Israel,,Plan 7
391,3,3,2,4,2,3,2,4,2,3,2,4,84.97233897538123,102.50828567184952,0.4745260714285701,2020-12-14,Israel,,Plan 7
392,3,3,2,4,2,3,2,4,2,3,2,4,80.01304639479528,96.52597380276097,0.4745260714285701,2020-12-15,Israel,,Plan 7
393,3,3,2,4,2,3,2,4,2,3,2,4,75.34310500249732,90.8926538572762,0.4745260714285701,2020-12-16,Israel,,Plan 7
394,3,3,2,4,2,3,2,4,2,3,2,4,70.94564280494099,85.58798024174298,0.4745260714285701,2020-12-17,Israel,,Plan 7
395,3,3,2,4,2,3,2,4,2,3,2,4,66.80477046911923,80.5927926134375,0.4745260714285701,2020-12-18,Israel,,Plan 7
