C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Infections,InfectionsRolling,Stringency,Date,CountryName,RegionName,PrescriptionIndex
3,3,2,4,2,3,2,4,2,3,2,4,486.92016548278536,721.9972185715468,4.326982248520709,2021-06-11,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,431.182245079867,639.3801194450176,4.326982248520709,2021-06-12,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,381.81794651151586,566.215058423422,4.326982248520709,2021-06-13,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,338.0998340916292,501.4150601109983,4.326982248520709,2021-06-14,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,299.3832369869145,444.02312758834137,4.326982248520709,2021-06-15,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,265.09686274754864,393.19326403436315,4.326982248520709,2021-06-16,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,234.7344852083997,348.17639658695145,4.326982248520709,2021-06-17,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,207.8475712887405,308.3088831306593,4.326982248520709,2021-06-18,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,184.0387374068293,273.0026677487968,4.326982248520709,2021-06-19,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,162.9559420488687,241.73666711127566,4.326982248520709,2021-06-20,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,144.2873324719537,214.04916687989362,4.326982248520709,2021-06-21,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,127.75667281035358,189.531086283242,4.326982248520709,2021-06-22,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,113.11928885292907,167.82000429829642,4.326982248520709,2021-06-23,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,100.15847182187166,148.59485952879237,4.326982248520709,2021-06-24,Uruguay,,Plan 8
3,3,2,4,2,3,2,4,2,3,2,4,88.68228977896659,131.57124788453896,4.326982248520709,2021-06-25,Uruguay,,Plan 8
3,3,2,4,2,3,1,4,2,3,2,3,78.8296876346183,116.54138363136595,3.9256508875739633,2021-06-26,Uruguay,,Plan 8
3,3,2,4,2,3,1,4,2,3,2,3,70.24038834810528,103.29630453125687,3.9256508875739633,2021-06-27,Uruguay,,Plan 8
3,3,2,4,2,3,1,4,2,3,2,3,62.68815945327073,91.63927981430216,3.9256508875739633,2021-06-28,Uruguay,,Plan 8
3,3,2,4,2,3,1,4,2,3,2,3,56.01314652705534,81.39020463097384,3.9256508875739633,2021-06-29,Uruguay,,Plan 8
3,3,2,4,2,3,1,4,2,3,2,3,50.092931815468376,72.38643933990805,3.9256508875739633,2021-06-30,Uruguay,,Plan 8
3,3,2,4,2,3,1,4,2,3,2,3,44.82903645675603,64.48223428774867,3.9256508875739633,2021-07-01,Uruguay,,Plan 8
3,3,2,4,2,3,1,4,2,3,2,3,40.13986217187943,57.547601772450506,3.9256508875739633,2021-07-02,Uruguay,,Plan 8
3,0,2,4,2,1,0,4,2,3,2,0,37.01296303837374,51.57378397298697,1.9452761341222868,2021-07-03,Uruguay,,Plan 8
3,0,2,4,2,1,0,4,2,3,2,0,34.72017444524388,46.49946770114965,1.9452761341222868,2021-07-04,Uruguay,,Plan 8
3,0,2,4,2,1,0,4,2,3,2,0,32.930464847453464,42.24836847174718,1.9452761341222868,2021-07-05,Uruguay,,Plan 8
3,0,2,4,2,1,0,4,2,3,2,0,31.477551269370498,38.743283434935066,1.9452761341222868,2021-07-06,Uruguay,,Plan 8
3,0,2,4,2,1,0,4,2,3,2,0,30.26654323506148,35.91094220916265,1.9452761341222868,2021-07-07,Uruguay,,Plan 8
3,0,2,4,2,1,0,4,2,3,2,0,29.23661754159121,33.68345379271053,1.9452761341222868,2021-07-08,Uruguay,,Plan 8
3,0,2,4,2,1,0,4,2,3,2,0,28.345471233252226,31.998540801478075,1.9452761341222868,2021-07-09,Uruguay,,Plan 8
3,0,2,3,2,0,0,4,2,3,2,0,27.701993035544767,30.668402229645363,1.6268589743589734,2021-07-10,Uruguay,,Plan 8
3,0,2,3,2,0,0,4,2,3,2,0,27.235170864108838,29.59911600376893,1.6268589743589734,2021-07-11,Uruguay,,Plan 8
3,0,2,3,2,0,0,4,2,3,2,0,26.890422970652693,28.736252878511678,1.6268589743589734,2021-07-12,Uruguay,,Plan 8
3,0,2,3,2,0,0,4,2,3,2,0,26.63590344543141,28.04458890366324,1.6268589743589734,2021-07-13,Uruguay,,Plan 8
3,0,2,3,2,0,0,4,2,3,2,0,26.45051692179329,27.499442287482058,1.6268589743589734,2021-07-14,Uruguay,,Plan 8
3,0,2,3,2,0,0,4,2,3,2,0,26.319087151773232,27.08265223179378,1.6268589743589734,2021-07-15,Uruguay,,Plan 8
3,0,2,3,2,0,0,4,2,3,2,0,26.230182312787164,26.780468100298773,1.6268589743589734,2021-07-16,Uruguay,,Plan 8
1,0,2,0,0,0,0,4,2,3,2,0,26.69271857669379,26.63628603474864,0.8389316239316235,2021-07-17,Uruguay,,Plan 8
1,0,2,0,0,0,0,4,2,3,2,0,27.672795090830412,26.698803781423145,0.8389316239316235,2021-07-18,Uruguay,,Plan 8
1,0,2,0,0,0,0,4,2,3,2,0,29.031567832429037,27.004681618819767,0.8389316239316235,2021-07-19,Uruguay,,Plan 8
1,0,2,0,0,0,0,4,2,3,2,0,30.71886049862194,27.587961197846976,0.8389316239316235,2021-07-20,Uruguay,,Plan 8
1,0,2,0,0,0,0,4,2,3,2,0,32.71853797553695,28.483392776953217,0.8389316239316235,2021-07-21,Uruguay,,Plan 8
1,0,2,0,0,0,0,4,2,3,2,0,35.02949725644197,29.727737077620183,0.8389316239316235,2021-07-22,Uruguay,,Plan 8
1,0,2,0,0,0,0,4,2,3,2,0,37.658870266127856,31.360406785240283,0.8389316239316235,2021-07-23,Uruguay,,Plan 8
1,0,2,0,0,0,0,4,2,3,2,0,40.61943413947876,33.34993757992385,0.8389316239316235,2021-07-24,Uruguay,,Plan 8
1,0,2,0,0,0,0,4,2,3,2,0,43.92853309599175,35.67218586637547,0.8389316239316235,2021-07-25,Uruguay,,Plan 8
1,0,2,0,0,0,0,4,2,3,2,0,47.60759298266201,38.325903744980174,0.8389316239316235,2021-07-26,Uruguay,,Plan 8
1,0,2,0,0,0,0,4,2,3,2,0,51.681922020687324,41.320626819560935,0.8389316239316235,2021-07-27,Uruguay,,Plan 8
1,0,2,0,0,0,0,4,2,3,2,0,56.18065812481854,44.672358269458314,0.8389316239316235,2021-07-28,Uruguay,,Plan 8
3,3,2,4,2,3,0,4,2,3,2,0,2710.598934770954,1975.9135522021206,3.3158382642998014,2021-05-29,Uruguay,,Plan 3
3,3,2,4,2,3,0,4,2,3,2,0,2344.9331504051074,1975.9135522021206,3.3158382642998014,2021-05-30,Uruguay,,Plan 3
3,3,2,4,2,3,0,4,2,3,2,0,2098.1302145240206,1975.9135522021206,3.3158382642998014,2021-05-31,Uruguay,,Plan 3
3,3,2,4,2,3,0,4,2,3,2,0,1903.3732028544814,1975.9135522021206,3.3158382642998014,2021-06-01,Uruguay,,Plan 3
3,3,2,4,2,3,0,4,2,3,2,0,1736.0906147558271,1975.9135522021206,3.3158382642998014,2021-06-02,Uruguay,,Plan 3
3,3,2,4,2,3,0,4,2,3,2,0,1586.8042947135157,1975.9135522021206,3.3158382642998014,2021-06-03,Uruguay,,Plan 3
3,3,2,4,2,3,0,4,2,3,2,0,1451.4644533909375,1975.9135522021206,3.3158382642998014,2021-06-04,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1383.773292911321,1786.3670319364587,1.2899506903353049,2021-06-05,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1350.553973352997,1644.3128637861569,1.2899506903353049,2021-06-06,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1335.513670988465,1535.3676432810778,1.2899506903353049,2021-06-07,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1332.0010864549945,1453.7430552240082,1.2899506903353049,2021-06-08,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1336.8105539521525,1396.7030465377688,1.2899506903353049,2021-06-09,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1348.0738877177055,1362.5987026812247,1.2899506903353049,2021-06-10,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1364.5332473187927,1350.1799589566326,1.2899506903353049,2021-06-11,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1385.2698289728116,1350.3937498225598,1.2899506903353049,2021-06-12,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1409.5853992250507,1358.8268106614246,1.2899506903353049,2021-06-13,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1436.9389041416805,1373.3161296833125,1.2899506903353049,2021-06-14,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1466.9063964133709,1392.5883168202233,1.2899506903353049,2021-06-15,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1499.1531762191062,1415.7801200012168,1.2899506903353049,2021-06-16,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1533.4133884289886,1442.2571915314002,1.2899506903353049,2021-06-17,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1569.474753770935,1471.5345495959918,1.2899506903353049,2021-06-18,Uruguay,,Plan 3
3,0,2,2,2,0,0,4,2,3,2,0,1601.9430741738702,1502.4878703390002,1.5145562130177506,2021-06-19,Uruguay,,Plan 3
3,0,2,2,2,0,0,4,2,3,2,0,1630.418586165722,1534.0354684733816,1.5145562130177506,2021-06-20,Uruguay,,Plan 3
3,0,2,2,2,0,0,4,2,3,2,0,1656.2638231547394,1565.3675997609619,1.5145562130177506,2021-06-21,Uruguay,,Plan 3
3,0,2,2,2,0,0,4,2,3,2,0,1680.1528488132142,1595.8313786752246,1.5145562130177506,2021-06-22,Uruguay,,Plan 3
3,0,2,2,2,0,0,4,2,3,2,0,1702.4937981965898,1624.8800389577227,1.5145562130177506,2021-06-23,Uruguay,,Plan 3
3,0,2,2,2,0,0,4,2,3,2,0,1723.5731417820225,1652.0457180081562,1.5145562130177506,2021-06-24,Uruguay,,Plan 3
3,0,2,2,2,0,0,4,2,3,2,0,1743.6086132056607,1676.9219836416885,1.5145562130177506,2021-06-25,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1768.6590973784562,1700.7385583852006,1.2899506903353049,2021-06-26,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1798.90473784737,1724.808008625436,1.2899506903353049,2021-06-27,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1832.735509732988,1750.018249565186,1.2899506903353049,2021-06-28,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1869.3721652978727,1777.0495804915658,1.2899506903353049,2021-06-29,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1908.3564177368708,1806.4585261401767,1.2899506903353049,2021-06-30,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1949.3731404866355,1838.7156688122648,1.2899506903353049,2021-07-01,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,1992.1841674381271,1874.2264622740454,1.2899506903353049,2021-07-02,Uruguay,,Plan 3
3,0,2,0,1,0,0,4,2,3,2,0,2038.7959962919308,1912.8174478331134,1.24680473372781,2021-07-03,Uruguay,,Plan 3
3,0,2,0,1,0,0,4,2,3,2,0,2089.1688174713668,1954.283744922256,1.24680473372781,2021-07-04,Uruguay,,Plan 3
3,0,2,0,1,0,0,4,2,3,2,0,2142.5790074197603,1998.5471017346522,1.24680473372781,2021-07-05,Uruguay,,Plan 3
3,0,2,0,1,0,0,4,2,3,2,0,2198.6311799866608,2045.5841038330504,1.24680473372781,2021-07-06,Uruguay,,Plan 3
3,0,2,0,1,0,0,4,2,3,2,0,2257.065859948793,2095.399738434753,1.24680473372781,2021-07-07,Uruguay,,Plan 3
3,0,2,0,1,0,0,4,2,3,2,0,2317.6907196090656,2148.016535452244,1.24680473372781,2021-07-08,Uruguay,,Plan 3
3,0,2,0,1,0,0,4,2,3,2,0,2380.353433124594,2203.469287693167,1.24680473372781,2021-07-09,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,2442.358163756213,2261.1210259023505,1.2899506903353049,2021-07-10,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,2503.4004427372142,2320.2969723689002,1.2899506903353049,2021-07-11,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,2564.086899278856,2380.5123854916283,1.2899506903353049,2021-07-12,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,2624.688549889549,2441.377724049184,1.2899506903353049,2021-07-13,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,2685.3501407483704,2502.561192734837,1.2899506903353049,2021-07-14,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,2746.160848987131,2563.7712112174186,1.2899506903353049,2021-07-15,Uruguay,,Plan 3
3,0,2,0,2,0,0,4,2,3,2,0,2807.1795043466914,2624.746364249146,1.2899506903353049,2021-07-16,Uruguay,,Plan 3
3,0,2,0,0,0,0,4,2,3,2,0,2874.510733044201,2686.4824455760017,1.2036587771203149,2021-07-17,Uruguay,,Plan 3
3,0,2,0,0,0,0,4,2,3,2,0,2948.5585050071472,2750.0764544717067,1.2036587771203149,2021-07-18,Uruguay,,Plan 3
3,0,2,0,0,0,0,4,2,3,2,0,3027.6617788259614,2816.3014372641505,1.2036587771203149,2021-07-19,Uruguay,,Plan 3
3,0,2,0,0,0,0,4,2,3,2,0,3111.0000474658245,2885.774508346475,1.2036587771203149,2021-07-20,Uruguay,,Plan 3
3,0,2,0,0,0,0,4,2,3,2,0,3198.0739507583644,2959.020766919331,1.2036587771203149,2021-07-21,Uruguay,,Plan 3
3,0,2,0,0,0,0,4,2,3,2,0,3288.525527331535,3036.501435254246,1.2036587771203149,2021-07-22,Uruguay,,Plan 3
3,0,2,0,0,0,0,4,2,3,2,0,3382.0715336145986,3118.628868006804,1.2036587771203149,2021-07-23,Uruguay,,Plan 3
3,0,2,0,0,0,0,4,2,3,2,0,3478.475462016483,3204.9095435742743,1.2036587771203149,2021-07-24,Uruguay,,Plan 3
3,0,2,0,0,0,0,4,2,3,2,0,3577.533307952679,3294.763086852207,1.2036587771203149,2021-07-25,Uruguay,,Plan 3
3,0,2,0,0,0,0,4,2,3,2,0,3679.06480403202,3387.8206618816444,1.2036587771203149,2021-07-26,Uruguay,,Plan 3
3,0,2,0,0,0,0,4,2,3,2,0,3782.9071958906593,3483.8073973709056,1.2036587771203149,2021-07-27,Uruguay,,Plan 3
3,0,2,0,0,0,0,4,2,3,2,0,3888.910440460332,3582.498324471187,1.2036587771203149,2021-07-28,Uruguay,,Plan 3
3,3,2,4,2,3,2,4,2,3,2,4,2621.272731813496,1747.2240540506516,4.326982248520709,2021-05-29,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,2185.445469063713,1747.2240540506516,4.326982248520709,2021-05-30,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,1886.010714326766,1747.2240540506516,4.326982248520709,2021-05-31,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,1652.4314105631042,1747.2240540506516,4.326982248520709,2021-06-01,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,1457.0695588295291,1747.2240540506516,4.326982248520709,2021-06-02,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,1288.206000815368,1747.2240540506516,4.326982248520709,2021-06-03,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,1140.1324929425862,1747.2240540506516,4.326982248520709,2021-06-04,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,1009.5019389655699,1516.9710836438048,4.326982248520709,2021-06-05,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,893.9733736626857,1332.4750700150869,4.326982248520709,2021-06-06,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,791.6998222785941,1176.1449425796338,4.326982248520709,2021-06-07,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,701.1267646455135,1040.244278877121,4.326982248520709,2021-06-08,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,620.9059076253957,920.7923287051018,4.326982248520709,2021-06-09,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,549.8525573402818,815.3132653515182,4.326982248520709,2021-06-10,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,486.92016548278536,721.9972185715468,4.326982248520709,2021-06-11,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,1,435.1387301337764,639.9453315955761,3.4200788954635097,2021-06-12,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,1,390.97461164977415,568.0883655937315,3.4200788954635097,2021-06-13,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,1,352.5358026587925,505.35064850518853,3.4200788954635097,2021-06-14,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,1,318.670599622008,450.7140535018306,3.4200788954635097,2021-06-15,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,1,288.59597331631784,403.2412057433908,3.4200788954635097,2021-06-16,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,1,261.73575822760534,362.0816630130085,3.4200788954635097,2021-06-17,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,1,237.6436602513004,326.47073369422503,3.4200788954635097,2021-06-18,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,216.16710699176247,295.1890732453658,3.3158382642998014,2021-06-19,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,196.88420091066143,267.4618717112068,3.3158382642998014,2021-06-20,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,179.49215167926403,242.74135014270283,3.3158382642998014,2021-06-21,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,163.75610318932004,220.61070779517598,3.3158382642998014,2021-06-22,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,149.48515508341742,200.73773376190442,3.3158382642998014,2021-06-23,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,136.51964557217104,182.84971766827096,3.3158382642998014,2021-06-24,Uruguay,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,124.7235182902765,166.71826881669614,3.3158382642998014,2021-06-25,Uruguay,,Plan 7
3,0,2,0,2,0,0,4,2,3,2,0,117.98452372355395,152.69218549266637,1.2899506903353049,2021-06-26,Uruguay,,Plan 7
3,0,2,0,2,0,0,4,2,3,2,0,114.13191369558395,140.8704301762267,1.2899506903353049,2021-06-27,Uruguay,,Plan 7
3,0,2,0,2,0,0,4,2,3,2,0,111.9667589547126,131.22394550129079,1.2899506903353049,2021-06-28,Uruguay,,Plan 7
3,0,2,0,2,0,0,4,2,3,2,0,110.93265173481424,123.67773815064709,1.2899506903353049,2021-06-29,Uruguay,,Plan 7
3,0,2,0,2,0,0,4,2,3,2,0,110.7322919591708,118.1416148471833,1.2899506903353049,2021-06-30,Uruguay,,Plan 7
3,0,2,0,2,0,0,4,2,3,2,0,111.18225668715021,114.52198786360887,1.2899506903353049,2021-07-01,Uruguay,,Plan 7
3,0,2,0,2,0,0,4,2,3,2,0,112.15664100039162,112.7267196793396,1.2899506903353049,2021-07-02,Uruguay,,Plan 7
3,0,2,1,2,0,0,4,2,3,2,0,113.37011893445869,112.06751899518316,1.4022534516765282,2021-07-03,Uruguay,,Plan 7
3,0,2,1,2,0,0,4,2,3,2,0,114.75534201745384,112.1565801840217,1.4022534516765282,2021-07-04,Uruguay,,Plan 7
3,0,2,1,2,0,0,4,2,3,2,0,116.31354598643765,112.77754975998242,1.4022534516765282,2021-07-05,Uruguay,,Plan 7
3,0,2,1,2,0,0,4,2,3,2,0,118.02868293740582,113.7912685032098,1.4022534516765282,2021-07-06,Uruguay,,Plan 7
3,0,2,1,2,0,0,4,2,3,2,0,119.88233505851906,115.0984175174024,1.4022534516765282,2021-07-07,Uruguay,,Plan 7
3,0,2,1,2,0,0,4,2,3,2,0,121.85797775798828,116.62352052752213,1.4022534516765282,2021-07-08,Uruguay,,Plan 7
3,0,2,1,2,0,0,4,2,3,2,0,123.94184780288592,118.30712149930704,1.4022534516765282,2021-07-09,Uruguay,,Plan 7
3,0,2,0,0,0,0,4,2,3,2,0,126.61218058356769,120.19884459203688,1.2036587771203149,2021-07-10,Uruguay,,Plan 7
3,0,2,0,0,0,0,4,2,3,2,0,129.8737631407102,122.35861903821636,1.2036587771203149,2021-07-11,Uruguay,,Plan 7
3,0,2,0,0,0,0,4,2,3,2,0,133.58835281297848,124.82644858486505,1.2036587771203149,2021-07-12,Uruguay,,Plan 7
3,0,2,0,0,0,0,4,2,3,2,0,137.68999173529042,127.63520698456287,1.2036587771203149,2021-07-13,Uruguay,,Plan 7
3,0,2,0,0,0,0,4,2,3,2,0,142.14156203478126,130.8150965526003,1.2036587771203149,2021-07-14,Uruguay,,Plan 7
3,0,2,0,0,0,0,4,2,3,2,0,146.91944207983013,134.39530574143487,1.2036587771203149,2021-07-15,Uruguay,,Plan 7
3,0,2,0,0,0,0,4,2,3,2,0,152.0076781888635,138.40471008228883,1.2036587771203149,2021-07-16,Uruguay,,Plan 7
1,0,2,0,0,0,0,4,2,3,2,0,159.07204949384814,143.04183421232892,0.8389316239316235,2021-07-17,Uruguay,,Plan 7
1,0,2,0,0,0,0,4,2,3,2,0,168.28489514303024,148.5291387840889,0.8389316239316235,2021-07-18,Uruguay,,Plan 7
1,0,2,0,0,0,0,4,2,3,2,0,179.3064858536609,155.0603006470435,0.8389316239316235,2021-07-19,Uruguay,,Plan 7
1,0,2,0,0,0,0,4,2,3,2,0,192.05085316556026,162.82613799422492,0.8389316239316235,2021-07-20,Uruguay,,Plan 7
1,0,2,0,0,0,0,4,2,3,2,0,206.53219752516983,172.02480020713756,0.8389316239316235,2021-07-21,Uruguay,,Plan 7
1,0,2,0,0,0,0,4,2,3,2,0,222.81272668873558,182.86669800840977,0.8389316239316235,2021-07-22,Uruguay,,Plan 7
1,0,2,0,0,0,0,4,2,3,2,0,240.98447930533797,195.5776695964776,0.8389316239316235,2021-07-23,Uruguay,,Plan 7
1,0,2,0,0,0,0,4,2,3,2,0,261.1627910593068,210.162061248686,0.8389316239316235,2021-07-24,Uruguay,,Plan 7
1,0,2,0,0,0,0,4,2,3,2,0,283.48390913359685,226.6190632473383,0.8389316239316235,2021-07-25,Uruguay,,Plan 7
1,0,2,0,0,0,0,4,2,3,2,0,308.10427577784384,245.01874752222162,0.8389316239316235,2021-07-26,Uruguay,,Plan 7
1,0,2,0,0,0,0,4,2,3,2,0,335.20062125514636,265.46871439216244,0.8389316239316235,2021-07-27,Uruguay,,Plan 7
1,0,2,0,0,0,0,4,2,3,2,0,364.97052354220466,288.1027609660246,0.8389316239316235,2021-07-28,Uruguay,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,2621.272731813496,1747.2240540506516,4.326982248520709,2021-05-29,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,2185.445469063713,1747.2240540506516,4.326982248520709,2021-05-30,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,1886.010714326766,1747.2240540506516,4.326982248520709,2021-05-31,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,1652.4314105631042,1747.2240540506516,4.326982248520709,2021-06-01,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,1457.0695588295291,1747.2240540506516,4.326982248520709,2021-06-02,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,1288.206000815368,1747.2240540506516,4.326982248520709,2021-06-03,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,1140.1324929425862,1747.2240540506516,4.326982248520709,2021-06-04,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,1009.5019389655699,1516.9710836438048,4.326982248520709,2021-06-05,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,893.9733736626857,1332.4750700150869,4.326982248520709,2021-06-06,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,791.6998222785941,1176.1449425796338,4.326982248520709,2021-06-07,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,701.1267646455135,1040.244278877121,4.326982248520709,2021-06-08,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,620.9059076253957,920.7923287051018,4.326982248520709,2021-06-09,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,549.8525573402818,815.3132653515182,4.326982248520709,2021-06-10,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,486.92016548278536,721.9972185715468,4.326982248520709,2021-06-11,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,431.182245079867,639.3801194450176,4.326982248520709,2021-06-12,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,381.81794651151586,566.215058423422,4.326982248520709,2021-06-13,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,338.0998340916292,501.4150601109983,4.326982248520709,2021-06-14,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,299.3832369869145,444.02312758834137,4.326982248520709,2021-06-15,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,265.09686274754864,393.19326403436315,4.326982248520709,2021-06-16,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,234.7344852083997,348.17639658695145,4.326982248520709,2021-06-17,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,207.8475712887405,308.3088831306593,4.326982248520709,2021-06-18,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,184.0387374068293,273.0026677487968,4.326982248520709,2021-06-19,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,162.9559420488687,241.73666711127566,4.326982248520709,2021-06-20,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,144.2873324719537,214.04916687989362,4.326982248520709,2021-06-21,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,127.75667281035358,189.531086283242,4.326982248520709,2021-06-22,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,113.11928885292907,167.82000429829642,4.326982248520709,2021-06-23,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,100.15847182187166,148.59485952879237,4.326982248520709,2021-06-24,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,88.68228977896659,131.57124788453896,4.326982248520709,2021-06-25,Uruguay,,Plan 9
3,3,2,4,2,3,2,4,2,3,2,4,78.52076091510864,116.49725124286456,4.326982248520709,2021-06-26,Uruguay,,Plan 9
